"no","name","code","type","address","lng","lat","sigudong"
2050,"삼진주유소",22,"수질오염","서울특별시 관악구 봉천동 947-12번지 ",126.938489912547,37.483412629362,"서울특별시 관악구 봉천동"
2051,"삼진주유소",22,"수질오염","서울특별시 관악구 봉천동 947-12번지 ",126.938489912547,37.483412629362,"서울특별시 관악구 봉천동"
2052,"남현주유소",22,"수질오염","서울특별시 관악구 남현동 1054-6번지 ",126.972495958567,37.4755462937714,"서울특별시 관악구 남현동"
2053,"씨앤에스유통(주) 대공원주유소",22,"수질오염","서울특별시 관악구 남현동 602-306번지 ",126.982151417259,37.472855928721,"서울특별시 관악구 남현동"
2054,"서울주유소",22,"수질오염","서울특별시 관악구 신림동 406-6번지 ",126.935361264902,37.4747928965284,"서울특별시 관악구 신림동"
2055,"낙원교통(주)세차장",22,"수질오염","서울특별시 관악구 신림동 112-36번지 ",126.93394697134,37.472629420111,"서울특별시 관악구 신림동"
2056,"엔크린주유소",22,"수질오염","서울특별시 관악구 봉천동 729-4번지 ",126.927160155052,37.4916878013554,"서울특별시 관악구 봉천동"
2057,"관악윤활유급유소",22,"수질오염","서울특별시 관악구 봉천동 1664-2번지 ",126.95620435015,37.4794682481265,"서울특별시 관악구 봉천동"
2058,"한규상사 유정주유소",22,"수질오염","서울특별시 관악구 봉천동 948-17번지 ",126.938591061802,37.4840184299788,"서울특별시 관악구 봉천동"
2059,"(주)관악정비센터",21,"대기오염","서울특별시 관악구 봉천동 912-8번지 ",126.94554191057,37.4825705837334,"서울특별시 관악구 봉천동"
2060,"벧엘자동차공업사",21,"대기오염","서울특별시 관악구 신림동 1477-3번지 ",126.914837221127,37.4778614290619,"서울특별시 관악구 신림동"
2061,"신림세차장",22,"수질오염","서울특별시 관악구 신림동 725-29번지 ",126.918289593825,37.4733154803065,"서울특별시 관악구 신림동"
2062,"(주)중앙에너비스보라매지점",22,"수질오염","서울특별시 관악구 신림동 497-5번지 ",126.916710658952,37.4887749676672,"서울특별시 관악구 신림동"
2063,"신림점 현대자동차",22,"수질오염","서울특별시 관악구 신림동 526-8번지 ",126.917195855909,37.4826262890779,"서울특별시 관악구 신림동"
2064,"씨제이대한통운(주) 서울지사",22,"수질오염","서울특별시 관악구 신림동 507-24번지 ",126.918955111983,37.4829499798678,"서울특별시 관악구 신림동"
2065,"SK네트워크(주) 신봉천주유소",22,"수질오염","서울특별시 관악구 봉천동 1663-11번지 ",126.958343023162,37.4787575845865,"서울특별시 관악구 봉천동"
2066,"관악윤활유급유소",22,"수질오염","서울특별시 관악구 봉천동 1664-2번지 ",126.95620435015,37.4794682481265,"서울특별시 관악구 봉천동"
2067,"(주)제임",22,"수질오염","서울특별시 관악구 신림동 112-47번지 ",126.934880930773,37.473724936047,"서울특별시 관악구 신림동"
2068,"신림동충전소",22,"수질오염","서울특별시 관악구 신림동 112-46번지 ",126.934316932412,37.4735864990474,"서울특별시 관악구 신림동"
2069,"프로셀프세차 신림점",22,"수질오염","서울특별시 관악구 신림동 1648-5번지 ",126.907373316516,37.4845850871238,"서울특별시 관악구 신림동"
2070,"남현주유소",22,"수질오염","서울특별시 관악구 남현동 1054-6번지 ",126.972495958567,37.4755462937714,"서울특별시 관악구 남현동"
2071,"GS칼텍스직영 락성점",22,"수질오염","서울특별시 관악구 봉천동 1659-1번지 ",126.96238822338,37.4771795620596,"서울특별시 관악구 봉천동"
2073,"프로셀프세차 신림점",22,"수질오염","서울특별시 관악구 신림동 1648-5번지 ",126.907373316516,37.4845850871238,"서울특별시 관악구 신림동"
2074,"드림세차장",22,"수질오염","서울특별시 관악구 봉천동 490-32번지 ",126.945854727108,37.4899751221252,"서울특별시 관악구 봉천동"
2076,"한국지엠관악서비스센터(주)",21,"대기오염","서울특별시 관악구 신림동 1427-1번지 21 ",126.929310101919,37.4884346683671,"서울특별시 관악구 신림동"
2077,"(주)한유에너지행운주유소",22,"수질오염","서울특별시 관악구 봉천동 1679-30번지 ",126.959169509236,37.4791087260974,"서울특별시 관악구 봉천동"
2078,"애니카랜드 서울대점",22,"수질오염","서울특별시 관악구 신림동 131-27번지 ",126.939723315968,37.4709077038661,"서울특별시 관악구 신림동"
2079,"관악윤활유급유소",22,"수질오염","서울특별시 관악구 봉천동 1664-2번지 ",126.95620435015,37.4794682481265,"서울특별시 관악구 봉천동"
2080,"당곡주차세차장",22,"수질오염","서울특별시 관악구 봉천동 961-15번지 ",126.934441171655,37.4858834497245,"서울특별시 관악구 봉천동"
2081,"GS칼텍스(주)직영락성점",22,"수질오염","서울특별시 관악구 봉천동 1659-1번지 ",126.96238822338,37.4771795620596,"서울특별시 관악구 봉천동"
2082,"한남여객운수(주)",21,"대기오염","서울특별시 관악구 신림동 241-42번지 ",126.939607105995,37.4700633075833,"서울특별시 관악구 신림동"
2083,"한남여객운수(주)",22,"수질오염","서울특별시 관악구 신림동 241-42번지 ",126.939607105995,37.4700633075833,"서울특별시 관악구 신림동"
2084,"(주)백산모터스",22,"수질오염","서울특별시 관악구 신림동 1484-9번지 ",126.911477176115,37.4809404102588,"서울특별시 관악구 신림동"
2087,"관악소방서",22,"수질오염","서울특별시 관악구 봉천동 1593-3번지 ",126.952532489723,37.4738340783458,"서울특별시 관악구 봉천동"
2089,"문성골주유소",22,"수질오염","서울특별시 관악구 신림동 1477-5번지 27호 ",126.914301976306,37.4777945475837,"서울특별시 관악구 신림동"
2090,"한남여객운수(주)",21,"대기오염","서울특별시 관악구 신림동 241-42번지 ",126.939607105995,37.4700633075833,"서울특별시 관악구 신림동"
2091,"인헌운수세차장",22,"수질오염","서울특별시 관악구 봉천동 288-1번지 ",126.960099817283,37.473881385857,"서울특별시 관악구 봉천동"
2092,"쌍용자동차 관악서비스 프라자",22,"수질오염","서울특별시 관악구 신림동 1415-26번지 ",126.933224638257,37.4866808813657,"서울특별시 관악구 신림동"
2093,"드림자동차공업사",22,"수질오염","서울특별시 관악구 봉천동 1666-62번지 ",126.955344433882,37.4807848411489,"서울특별시 관악구 봉천동"
2094,"삼화주유소",22,"수질오염","서울특별시 관악구 봉천동 726-10번지 ",126.926736446081,37.4932022223756,"서울특별시 관악구 봉천동"
2095,"다원에너지(주)",22,"수질오염","서울특별시 관악구 봉천동 883-12번지 ",126.947789697182,37.481469844861,"서울특별시 관악구 봉천동"
2096,"(주)대홍에이스건업",22,"수질오염","서울특별시 관악구 봉천동 231-2번지 전 738-349천 738-52천 ",126.959142732829,37.4703526122486,"서울특별시 관악구 봉천동"
2097,"세덴손세차",22,"수질오염","서울특별시 관악구 신림동 106-4번지 ",126.936108952795,37.4740377162858,"서울특별시 관악구 신림동"
2098,"관악소방서",22,"수질오염","서울특별시 관악구 봉천동 1593-3번지 ",126.952532489723,37.4738340783458,"서울특별시 관악구 봉천동"
2100,"형제카세차장",22,"수질오염","서울특별시 관악구 신림동 522-18번지 ",126.91349676125,37.4845872062659,"서울특별시 관악구 신림동"
2101,"오토오아시스(신대방점)",22,"수질오염","서울특별시 관악구 신림동 550-14번지 ",126.909752664227,37.4852600717026,"서울특별시 관악구 신림동"
2103,"무빙모터스",22,"수질오염","서울특별시 관악구 신림동 1669-4번지 ",126.905408596679,37.4807016256501,"서울특별시 관악구 신림동"
2106,"SK네트워크(주) 신봉천주유소",22,"수질오염","서울특별시 관악구 봉천동 1663-11번지 ",126.958343023162,37.4787575845865,"서울특별시 관악구 봉천동"
2107,"오토오아시스(신대방점)",22,"수질오염","서울특별시 관악구 신림동 550-14번지 ",126.909752664227,37.4852600717026,"서울특별시 관악구 신림동"
2108,"강남고려병원",22,"수질오염","서울특별시 관악구 봉천동 36-83번지 ",126.956766706506,37.4855468403478,"서울특별시 관악구 봉천동"
2109,"(주)대홍에이스건업",22,"수질오염","서울특별시 관악구 봉천동 231-2번지 전 738-349천 738-52천 ",126.959142732829,37.4703526122486,"서울특별시 관악구 봉천동"
2111,"수광셀프세차장",22,"수질오염","서울특별시 관악구 봉천동 457-312번지 ",126.950930221072,37.4866414478239,"서울특별시 관악구 봉천동"
2112,"크로바셀프세차장",22,"수질오염","서울특별시 관악구 봉천동 1662-1번지 ",126.958723959319,37.4786755462251,"서울특별시 관악구 봉천동"
2113,"벧엘세차장",22,"수질오염","서울특별시 관악구 신림동 1477-3번지 ",126.914837221127,37.4778614290619,"서울특별시 관악구 신림동"
2114,"애니카랜드 신림점",22,"수질오염","서울특별시 관악구 신림동 1486-5번지 ",126.910699793157,37.4803506556186,"서울특별시 관악구 신림동"
2115,"(주)한진 관악주유소",22,"수질오염","서울특별시 관악구 봉천동 912-15번지 ",126.945100779252,37.4823589128438,"서울특별시 관악구 봉천동"
2116,"남현주유소",22,"수질오염","서울특별시 관악구 남현동 1054-6번지 ",126.972495958567,37.4755462937714,"서울특별시 관악구 남현동"
2117,"엔크린주유소",22,"수질오염","서울특별시 관악구 봉천동 729-4번지 ",126.927160155052,37.4916878013554,"서울특별시 관악구 봉천동"
2118,"삼화주유소",22,"수질오염","서울특별시 관악구 봉천동 726-10번지 ",126.926736446081,37.4932022223756,"서울특별시 관악구 봉천동"
2119,"삼보이엔씨 주식회사",22,"수질오염","서울특별시 관악구 신림동 140-9번지 답 ",126.948245679019,37.4690039439701,"서울특별시 관악구 신림동"
2120,"삼진주유소",22,"수질오염","서울특별시 관악구 봉천동 947-12번지 ",126.938489912547,37.483412629362,"서울특별시 관악구 봉천동"
2121,"서울주유소",22,"수질오염","서울특별시 관악구 신림동 406-6번지 ",126.935361264902,37.4747928965284,"서울특별시 관악구 신림동"
2122,"신림동충전소",22,"수질오염","서울특별시 관악구 신림동 112-46번지 ",126.934316932412,37.4735864990474,"서울특별시 관악구 신림동"
2123,"수광셀프세차장",22,"수질오염","서울특별시 관악구 봉천동 457-312번지 ",126.950930221072,37.4866414478239,"서울특별시 관악구 봉천동"
2124,"쌍용자동차 관악서비스 프라자",22,"수질오염","서울특별시 관악구 신림동 1415-26번지 ",126.933224638257,37.4866808813657,"서울특별시 관악구 신림동"
2125,"관악주유소",22,"수질오염","서울특별시 관악구 신림동 1569-8번지 ",126.91497043748,37.4815213333422,"서울특별시 관악구 신림동"
2126,"다원에너지(주)",22,"수질오염","서울특별시 관악구 봉천동 883-12번지 ",126.947789697182,37.481469844861,"서울특별시 관악구 봉천동"
2127,"명화가스(주)",22,"수질오염","서울특별시 관악구 봉천동 1594-8번지 ",126.953471324891,37.4737267810609,"서울특별시 관악구 봉천동"
2129,"(주)한유에너지행운주유소",22,"수질오염","서울특별시 관악구 봉천동 1679-30번지 ",126.959169509236,37.4791087260974,"서울특별시 관악구 봉천동"
2130,"드림자동차공업사",22,"수질오염","서울특별시 관악구 봉천동 1666-62번지 ",126.955344433882,37.4807848411489,"서울특별시 관악구 봉천동"
2131,"(주)관악정비센터",21,"대기오염","서울특별시 관악구 봉천동 912-8번지 ",126.94554191057,37.4825705837334,"서울특별시 관악구 봉천동"
2132,"한독운수(주)",21,"대기오염","서울특별시 관악구 봉천동 941-22번지 ",126.939598761128,37.4857703293781,"서울특별시 관악구 봉천동"
2133,"한국지엠관악서비스센터(주)",21,"대기오염","서울특별시 관악구 신림동 1427-1번지 21 ",126.929310101919,37.4884346683671,"서울특별시 관악구 신림동"
2136,"우리세차장",22,"수질오염","서울특별시 관악구 봉천동 484-2번지 ",126.946423533209,37.4902337904011,"서울특별시 관악구 봉천동"
2137,"벧엘자동차공업사",21,"대기오염","서울특별시 관악구 신림동 1477-3번지 ",126.914837221127,37.4778614290619,"서울특별시 관악구 신림동"
2138,"한남여객운수(주)",22,"수질오염","서울특별시 관악구 신림동 241-42번지 ",126.939607105995,37.4700633075833,"서울특별시 관악구 신림동"
2139,"벧엘세차장",22,"수질오염","서울특별시 관악구 신림동 1477-3번지 ",126.914837221127,37.4778614290619,"서울특별시 관악구 신림동"
2142,"산하건설 주식회사",22,"수질오염","서울특별시 관악구 봉천동 262-2번지 전 ",126.958031170089,37.4715512874603,"서울특별시 관악구 봉천동"
2144,"강남고려병원",22,"수질오염","서울특별시 관악구 봉천동 36-83번지 ",126.956766706506,37.4855468403478,"서울특별시 관악구 봉천동"
2145,"관악소방서",22,"수질오염","서울특별시 관악구 봉천동 1593-3번지 ",126.952532489723,37.4738340783458,"서울특별시 관악구 봉천동"
2147,"(주)대홍에이스건업",22,"수질오염","서울특별시 관악구 봉천동 231-2번지 전 738-349천 738-52천 ",126.959142732829,37.4703526122486,"서울특별시 관악구 봉천동"
2148,"애니카랜드 서울대점",22,"수질오염","서울특별시 관악구 신림동 131-27번지 ",126.939723315968,37.4709077038661,"서울특별시 관악구 신림동"
2149,"크로바셀프세차장",22,"수질오염","서울특별시 관악구 봉천동 1662-1번지 ",126.958723959319,37.4786755462251,"서울특별시 관악구 봉천동"
2150,"신림세차장",22,"수질오염","서울특별시 관악구 신림동 725-29번지 ",126.918289593825,37.4733154803065,"서울특별시 관악구 신림동"
2151,"신림남부점현대자동차",22,"수질오염","서울특별시 관악구 신림동 1484-4번지 ",126.911316770456,37.4806299825469,"서울특별시 관악구 신림동"
2152,"무빙모터스",22,"수질오염","서울특별시 관악구 신림동 1669-4번지 ",126.905408596679,37.4807016256501,"서울특별시 관악구 신림동"
2153,"(주)제임",22,"수질오염","서울특별시 관악구 신림동 112-47번지 ",126.934880930773,37.473724936047,"서울특별시 관악구 신림동"
2154,"인헌운수세차장",22,"수질오염","서울특별시 관악구 봉천동 288-1번지 ",126.960099817283,37.473881385857,"서울특별시 관악구 봉천동"
2155,"GS칼텍스(주)직영락성점",22,"수질오염","서울특별시 관악구 봉천동 1659-1번지 ",126.96238822338,37.4771795620596,"서울특별시 관악구 봉천동"
2156,"드림세차장",22,"수질오염","서울특별시 관악구 봉천동 490-32번지 ",126.945854727108,37.4899751221252,"서울특별시 관악구 봉천동"
2157,"당곡주차세차장",22,"수질오염","서울특별시 관악구 봉천동 961-15번지 ",126.934441171655,37.4858834497245,"서울특별시 관악구 봉천동"
2158,"오토오아시스(신대방점)",22,"수질오염","서울특별시 관악구 신림동 550-14번지 ",126.909752664227,37.4852600717026,"서울특별시 관악구 신림동"
2159,"프로셀프세차 신림점",22,"수질오염","서울특별시 관악구 신림동 1648-5번지 ",126.907373316516,37.4845850871238,"서울특별시 관악구 신림동"
2160,"(주)오케이버스",22,"수질오염","서울특별시 관악구 봉천동 467번지 ",126.948426545952,37.4875960806379,"서울특별시 관악구 봉천동"
2161,"수광셀프세차장",22,"수질오염","서울특별시 관악구 봉천동 457-312번지 ",126.950930221072,37.4866414478239,"서울특별시 관악구 봉천동"
2162,"한규상사 유정주유소",22,"수질오염","서울특별시 관악구 봉천동 948-17번지 ",126.938591061802,37.4840184299788,"서울특별시 관악구 봉천동"
2163,"쌍용자동차 관악서비스 프라자",22,"수질오염","서울특별시 관악구 신림동 1415-26번지 ",126.933224638257,37.4866808813657,"서울특별시 관악구 신림동"
2164,"신관주유소",22,"수질오염","서울특별시 관악구 신림동 1641-58번지 ",126.930666352552,37.4804134344627,"서울특별시 관악구 신림동"
2165,"애니카랜드 신림점",22,"수질오염","서울특별시 관악구 신림동 1486-5번지 ",126.910699793157,37.4803506556186,"서울특별시 관악구 신림동"
2166,"우성경정비",22,"수질오염","서울특별시 관악구 남현동 611번지 ",126.982613629916,37.4720677037012,"서울특별시 관악구 남현동"
2169,"세덴손세차",22,"수질오염","서울특별시 관악구 신림동 106-4번지 ",126.936108952795,37.4740377162858,"서울특별시 관악구 신림동"
2170,"관악구청쓰레기 중간집하장",22,"수질오염","서울특별시 관악구 신림동 808-152번지 ",126.919985465022,37.4901573041367,"서울특별시 관악구 신림동"
2171,"씨앤에스유통(주) 대공원주유소",22,"수질오염","서울특별시 관악구 남현동 602-306번지 ",126.982151417259,37.472855928721,"서울특별시 관악구 남현동"
2172,"GS칼텍스직영 락성점",22,"수질오염","서울특별시 관악구 봉천동 1659-1번지 ",126.96238822338,37.4771795620596,"서울특별시 관악구 봉천동"
2173,"(주)한유에너지행운주유소",22,"수질오염","서울특별시 관악구 봉천동 1679-30번지 ",126.959169509236,37.4791087260974,"서울특별시 관악구 봉천동"
2174,"삼이택시(주)",22,"수질오염","서울특별시 관악구 봉천동 213-19번지 ",126.960056783043,37.4755095863751,"서울특별시 관악구 봉천동"
2175,"낙원교통(주)세차장",22,"수질오염","서울특별시 관악구 신림동 112-36번지 ",126.93394697134,37.472629420111,"서울특별시 관악구 신림동"
2176,"한독운수(주)",22,"수질오염","서울특별시 관악구 봉천동 941-22번지 ",126.939598761128,37.4857703293781,"서울특별시 관악구 봉천동"
2177,"씨제이대한통운(주) 서울지사",22,"수질오염","서울특별시 관악구 신림동 507-24번지 ",126.918955111983,37.4829499798678,"서울특별시 관악구 신림동"
2178,"프로셀프세차 신림점",22,"수질오염","서울특별시 관악구 신림동 1648-5번지 ",126.907373316516,37.4845850871238,"서울특별시 관악구 신림동"
2179,"서울주유소",22,"수질오염","서울특별시 관악구 신림동 406-6번지 ",126.935361264902,37.4747928965284,"서울특별시 관악구 신림동"
2180,"다원에너지(주)",22,"수질오염","서울특별시 관악구 봉천동 883-12번지 ",126.947789697182,37.481469844861,"서울특별시 관악구 봉천동"
2181,"(주)한진 관악주유소",22,"수질오염","서울특별시 관악구 봉천동 912-15번지 ",126.945100779252,37.4823589128438,"서울특별시 관악구 봉천동"
2182,"신림동충전소",22,"수질오염","서울특별시 관악구 신림동 112-46번지 ",126.934316932412,37.4735864990474,"서울특별시 관악구 신림동"
2183,"애니카랜드 서울대점",22,"수질오염","서울특별시 관악구 신림동 131-27번지 ",126.939723315968,37.4709077038661,"서울특별시 관악구 신림동"
2184,"신림주유소",22,"수질오염","서울특별시 관악구 신림동 1428-12번지 ",126.928834495161,37.4879845096722,"서울특별시 관악구 신림동"
2185,"쌍용자동차 관악서비스 프라자",22,"수질오염","서울특별시 관악구 신림동 1415-26번지 ",126.933224638257,37.4866808813657,"서울특별시 관악구 신림동"
2186,"크로바셀프세차장",22,"수질오염","서울특별시 관악구 봉천동 1662-1번지 ",126.958723959319,37.4786755462251,"서울특별시 관악구 봉천동"
2187,"다원에너지(주)",22,"수질오염","서울특별시 관악구 봉천동 883-12번지 ",126.947789697182,37.481469844861,"서울특별시 관악구 봉천동"
2188,"(주)관악정비센터",21,"대기오염","서울특별시 관악구 봉천동 912-8번지 ",126.94554191057,37.4825705837334,"서울특별시 관악구 봉천동"
2189,"벧엘자동차공업사",21,"대기오염","서울특별시 관악구 신림동 1477-3번지 ",126.914837221127,37.4778614290619,"서울특별시 관악구 신림동"
2190,"남현주유소",22,"수질오염","서울특별시 관악구 남현동 1054-6번지 ",126.972495958567,37.4755462937714,"서울특별시 관악구 남현동"
2191,"서울석유(주) 대공원주유소",22,"수질오염","서울특별시 관악구 남현동 602-306번지 ",126.982151417259,37.472855928721,"서울특별시 관악구 남현동"
2192,"명화가스(주)",22,"수질오염","서울특별시 관악구 봉천동 1594-8번지 ",126.953471324891,37.4737267810609,"서울특별시 관악구 봉천동"
2193,"샤인팩토리",22,"수질오염","서울특별시 관악구 신림동 592-17번지 ",126.916987148924,37.4775089525343,"서울특별시 관악구 신림동"
2194,"벧엘자동차공업사",21,"대기오염","서울특별시 관악구 신림동 1477-3번지 ",126.914837221127,37.4778614290619,"서울특별시 관악구 신림동"
2196,"서일석유(주) 락성주유소",22,"수질오염","서울특별시 관악구 봉천동 1659-1번지 ",126.96238822338,37.4771795620596,"서울특별시 관악구 봉천동"
2197,"관악세차장",22,"수질오염","서울특별시 관악구 봉천동 1664-2번지 ",126.95620435015,37.4794682481265,"서울특별시 관악구 봉천동"
2198,"관악세차장",22,"수질오염","서울특별시 관악구 봉천동 1664-2번지 ",126.95620435015,37.4794682481265,"서울특별시 관악구 봉천동"
2199,"크로바셀프세차장",22,"수질오염","서울특별시 관악구 봉천동 1662-1번지 ",126.958723959319,37.4786755462251,"서울특별시 관악구 봉천동"
2200,"인헌운수세차장",22,"수질오염","서울특별시 관악구 봉천동 288-1번지 ",126.960099817283,37.473881385857,"서울특별시 관악구 봉천동"
2201,"(주)제임",22,"수질오염","서울특별시 관악구 신림동 112-47번지 ",126.934880930773,37.473724936047,"서울특별시 관악구 신림동"
2202,"관악구소방서",22,"수질오염","서울특별시 관악구 봉천동 1593-3번지 ",126.952532489723,37.4738340783458,"서울특별시 관악구 봉천동"
2204,"오토앤쎌프세차장",22,"수질오염","서울특별시 관악구 봉천동 1538-1번지 ",126.94038829623,37.4783948926491,"서울특별시 관악구 봉천동"
2205,"크로바셀프세차장",22,"수질오염","서울특별시 관악구 봉천동 1662-1번지 ",126.958723959319,37.4786755462251,"서울특별시 관악구 봉천동"
2206,"(주)한유에너지행운주유소",22,"수질오염","서울특별시 관악구 봉천동 1679-30번지 ",126.959169509236,37.4791087260974,"서울특별시 관악구 봉천동"
2208,"프로세차장",22,"수질오염","서울특별시 관악구 신림동 1648-5번지 ",126.907373316516,37.4845850871238,"서울특별시 관악구 신림동"
2209,"보성운수(주)",22,"수질오염","서울특별시 관악구 신림동 678-1번지 ",126.918749656704,37.4642731644765,"서울특별시 관악구 신림동"
2210,"SK스피드메이트",22,"수질오염","서울특별시 관악구 신림동 523-1번지 ",126.914428846441,37.484418585569,"서울특별시 관악구 신림동"
2211,"무빙모터스",22,"수질오염","서울특별시 관악구 신림동 1669-4번지 ",126.905408596679,37.4807016256501,"서울특별시 관악구 신림동"
2212,"씨제이대한통운(주)",22,"수질오염","서울특별시 관악구 신림동 507-24번지 ",126.918955111983,37.4829499798678,"서울특별시 관악구 신림동"
2213,"오토오아시스(신대방점)",22,"수질오염","서울특별시 관악구 신림동 550-14번지 ",126.909752664227,37.4852600717026,"서울특별시 관악구 신림동"
2214,"한독운수(주)",21,"대기오염","서울특별시 관악구 봉천동 941-22번지 ",126.939598761128,37.4857703293781,"서울특별시 관악구 봉천동"
2215,"한남여객운수(주)",21,"대기오염","서울특별시 관악구 신림동 241-42번지 ",126.939607105995,37.4700633075833,"서울특별시 관악구 신림동"
2216,"한남여객운수(주)",22,"수질오염","서울특별시 관악구 신림동 241-42번지 ",126.939607105995,37.4700633075833,"서울특별시 관악구 신림동"
2217,"한독운수(주)",22,"수질오염","서울특별시 관악구 봉천동 941-22번지 ",126.939598761128,37.4857703293781,"서울특별시 관악구 봉천동"
2218,"한국지엠관악서비스센터(주)",21,"대기오염","서울특별시 관악구 신림동 1427-1번지 21 ",126.929310101919,37.4884346683671,"서울특별시 관악구 신림동"
2219,"대교타워",21,"대기오염","서울특별시 관악구 봉천동 729-21번지 ",126.925593802625,37.4911268492436,"서울특별시 관악구 봉천동"
2220,"에스케이텔레콤(주) 보라매사옥",21,"대기오염","서울특별시 관악구 봉천동 729-1번지 ",126.926051677885,37.4920143585343,"서울특별시 관악구 봉천동"
2221,"롯데쇼핑(주)관악점",21,"대기오염","서울특별시 관악구 봉천동 729-22번지 ",126.92505004095,37.490539138855,"서울특별시 관악구 봉천동"
2223,"제일금속",21,"대기오염","서울특별시 영등포구 양평동3가 69번지 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2224,"마이산업",21,"대기오염","서울특별시 영등포구 도림동 265-11번지 ",126.89640862292,37.5074883033687,"서울특별시 영등포구 도림동"
2226,"(주)현주모터스",21,"대기오염","서울특별시 영등포구 양평동4가 21-1번지 ",126.894935507509,37.534820264526,"서울특별시 영등포구 양평동4가"
2227,"미도산업사",21,"대기오염","서울특별시 영등포구 양평동1가 252-1번지 ",126.886724237081,37.5244085433448,"서울특별시 영등포구 양평동1가"
2228,"청산실업",21,"대기오염","서울특별시 영등포구 문래동1가 85-1번지 ",126.894157956775,37.5106633395573,"서울특별시 영등포구 문래동1가"
2229,"서울탁주연합제조장",21,"대기오염","서울특별시 영등포구 양평동1가 224번지 ",126.887587524732,37.5251490907179,"서울특별시 영등포구 양평동1가"
2230,"두원교통",21,"대기오염","서울특별시 영등포구 양평동6가 90-1번지 ",126.888355542697,37.5439746006701,"서울특별시 영등포구 양평동6가"
2231,"지산모터스(주)크라이슬러 양평동A/S Center",21,"대기오염","서울특별시 영등포구 양평동6가 4-2번지 ",126.889370096224,37.5412196693569,"서울특별시 영등포구 양평동6가"
2232,"현대모터스",21,"대기오염","서울특별시 영등포구 도림동 226-12번지 ",126.896670084648,37.5084928821126,"서울특별시 영등포구 도림동"
2233,"(주)영등포자동차정비검사소",21,"대기오염","서울특별시 영등포구 문래동6가 12번지 ",126.887815870935,37.5204282365584,"서울특별시 영등포구 문래동6가"
2234,"태광금속",21,"대기오염","서울특별시 영등포구 양평동3가 69번지 1층 38호 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2235,"현대도장",21,"대기오염","서울특별시 영등포구 문래동1가 2-7번지 ",126.903438564104,37.5145663305344,"서울특별시 영등포구 문래동1가"
2236,"(주)신일피엔씨",21,"대기오염","서울특별시 영등포구 양평동2가 35-3번지 ",126.884697534414,37.5255392315431,"서울특별시 영등포구 양평동2가"
2237,"동양샌딩",21,"대기오염","서울특별시 영등포구 양평동3가 69번지 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2238,"신기샌딩",21,"대기오염","서울특별시 영등포구 양평동3가 69번지 ",126.893182718182,37.5290230943469,"서울특별시 영등포구 양평동3가"
2239,"현대모터스",21,"대기오염","서울특별시 영등포구 도림동 226-12번지 ",126.896670084648,37.5084928821126,"서울특별시 영등포구 도림동"
2240,"(주)선경카독크",21,"대기오염","서울특별시 영등포구 양평동3가 3-1번지 ",126.891896530051,37.5253994473232,"서울특별시 영등포구 양평동3가"
2241,"대성공업사",21,"대기오염","서울특별시 영등포구 문래동5가 5-7번지 ",126.886970506314,37.514514147917,"서울특별시 영등포구 문래동5가"
2242,"(주)VM모터스",21,"대기오염","서울특별시 영등포구 양평동2가 29-2번지 ",126.884696149744,37.5234987311867,"서울특별시 영등포구 양평동2가"
2243,"명진자동차",21,"대기오염","서울특별시 영등포구 양평동5가 94번지 ",126.893787049911,37.5397322101233,"서울특별시 영등포구 양평동5가"
2244,"서광테크닉",21,"대기오염","서울특별시 영등포구 당산동6가 280-10번지 ",126.903755233517,37.534413411632,"서울특별시 영등포구 당산동6가"
2245,"(주)우신자동차공업사",21,"대기오염","서울특별시 영등포구 영등포동8가 66번지 ",126.905243361596,37.5281710383808,"서울특별시 영등포구 영등포동8가"
2246,"우리자동차공업사",21,"대기오염","서울특별시 영등포구 양평동1가 13-8번지 ",126.889222056008,37.5215092350883,"서울특별시 영등포구 양평동1가"
2247,"태광특수",21,"대기오염","서울특별시 영등포구 문래동2가 33-2번지 ",126.892247688122,37.5121771911868,"서울특별시 영등포구 문래동2가"
2248,"제일화학공업사",21,"대기오염","서울특별시 영등포구 문래동2가 33-3번지 ",126.892467636758,37.5121306295262,"서울특별시 영등포구 문래동2가"
2249,"신영도금",21,"대기오염","서울특별시 영등포구 문래동2가 19-5번지 ",126.894309018665,37.5132636819634,"서울특별시 영등포구 문래동2가"
2250,"신광특수공업사",21,"대기오염","서울특별시 영등포구 문래동2가 6-1번지 ",126.895166769381,37.5129110726924,"서울특별시 영등포구 문래동2가"
2251,"(주)전시디자인한국모형",21,"대기오염","서울특별시 영등포구 양평동6가 10-4번지 ",126.88996544872,37.5401002832611,"서울특별시 영등포구 양평동6가"
2252,"한일도금",21,"대기오염","서울특별시 영등포구 당산동1가 259번지 ",126.899007339871,37.5235217466801,"서울특별시 영등포구 당산동1가"
2253,"스타다이아몬드",21,"대기오염","서울특별시 영등포구 당산동2가 47-4번지 A-222 ",126.893576024868,37.5238080912896,"서울특별시 영등포구 당산동2가"
2254,"우성자동차공업사",21,"대기오염","서울특별시 영등포구 문래동5가 5-6번지 ",126.887238310189,37.5146937936672,"서울특별시 영등포구 문래동5가"
